calibration_interval,dynamic_filter,block,true_gradient,estimated_gradient,posterior_gradient_sd,calibration_block
10,True,48,0.7210862976601937,0.7194122459134832,0.009526650079764314,False
10,True,49,0.7217176224651274,0.7220047256939031,0.009538139046218584,False
10,True,50,0.7269476692739094,0.7257523934228148,0.008975324832667685,True
10,True,51,0.7300443419975106,0.7276037844623117,0.009001892763097982,False
10,True,52,0.7294686909780187,0.7277756393713223,0.00903072783605715,False
10,True,53,0.7312850489692084,0.7298725771141585,0.009060312541821774,False
10,True,54,0.7313838744949376,0.7323163828857273,0.009093001930660599,False
10,True,55,0.7292498613992969,0.7324475394181714,0.00913017248073019,False
10,True,56,0.7288438254737414,0.7339326251915252,0.009168731581612377,False
10,True,57,0.7275354288971903,0.7333238807542938,0.00920810750159977,False
10,True,58,0.7244001675245298,0.733813842622945,0.009245560375744012,False
10,True,59,0.7238934628495298,0.734166461061872,0.009284144101173225,False
10,True,60,0.7229103776610848,0.7378369176875513,0.008827693865133745,True
10,True,61,0.7236797109376732,0.7412499374602346,0.008870106325700624,False
10,True,62,0.7210829935550985,0.7448135552105244,0.008918312529779773,False
10,True,63,0.7242834124501702,0.7429956076069665,0.00896630547282185,False
10,True,64,0.7256917150323502,0.7409470182900452,0.009012059643103743,False
10,True,65,0.7230354349363005,0.7429732864626878,0.009053290967198958,False
10,True,66,0.7260020500372545,0.7434063651272791,0.009096630641605504,False
10,True,67,0.7264979420356723,0.7435464106910421,0.009140855235866142,False
10,True,68,0.7233132404440544,0.7446055061996774,0.009182724903597431,False
10,True,69,0.7247850444874794,0.746056586786271,0.009226188430166734,False
20,False,0,0.7279626586473948,0.736180808859447,0.018608045754392306,True
20,False,1,0.7276060489864041,0.721467522718387,0.01674068565324445,False
20,False,2,0.7294295426286794,0.7271962548975771,0.01592425743000866,False
20,False,3,0.7288151912201088,0.721210507433777,0.015506671808099635,False
20,False,4,0.7287739617247969,0.7185125502312056,0.015213879846122842,False
20,False,5,0.7315552256888661,0.7222802209562562,0.01501024054378539,False
20,False,6,0.7343948686875973,0.723188606672716,0.014873619245200576,False
20,False,7,0.7343411250066284,0.7217893877481586,0.014772119438336694,False
20,False,8,0.735170752164715,0.7257018382411929,0.014694341453875829,False
20,False,9,0.7321960438168226,0.7246105105519652,0.014637486359009574,False
20,False,10,0.732044550858665,0.7225638153654997,0.014587469787374694,False
20,False,11,0.7330725680058281,0.7237028917113373,0.01454164867798428,False
20,False,12,0.7321613889315394,0.7230476779958651,0.01450495060473095,False
20,False,13,0.7355738089116475,0.7246654884416374,0.014472583561438273,False
20,False,14,0.7357846532256951,0.725265581446321,0.014447216729394157,False
20,False,15,0.7352218699097154,0.7243029746108824,0.014426549965965043,False
20,False,16,0.7354286982833186,0.7250714591692828,0.014406445073217457,False
20,False,17,0.7318541048475778,0.7252165575997268,0.01439019769990232,False
20,False,18,0.7319735781913674,0.7243740417231953,0.014374819394939203,False
20,False,19,0.7317572209450599,0.7242410302942536,0.014359618577903755,False
20,False,20,0.7297579168402905,0.7369940460293296,0.011327298715430137,True
20,False,21,0.7304450435617414,0.7370497203407368,0.01132311232033247,False
20,False,22,0.7309330313155223,0.7368991299250351,0.011319244782733714,False
20,False,23,0.7319946024341785,0.7372057974664756,0.011315663346705394,False
20,False,24,0.7325162359605523,0.7371167380226767,0.011312466115166323,False
20,False,25,0.7336803641742453,0.7367094586613255,0.0113094740553552,False
20,False,26,0.73616447510638,0.7364100414669903,0.011306540839041548,False
20,False,27,0.7368492318855814,0.7365543074164335,0.011303719066950926,False
20,False,28,0.73978687084284,0.7365075395498187,0.011301135084746125,False
20,False,29,0.736768108891607,0.7367824784874033,0.01129873625341073,False
20,False,30,0.7382177389960584,0.7368818011503357,0.01129656406545769,False
20,False,31,0.7368213728382994,0.736939871229003,0.011294525329201154,False
20,False,32,0.7353424010740673,0.737209673799849,0.01129263479596373,False
20,False,33,0.7378586520135897,0.7375450961253877,0.011290942151701183,False
20,False,34,0.738862987003114,0.7375521163887436,0.011289411718849321,False
20,False,35,0.7390228370771695,0.7376943254181016,0.011287939871744368,False
20,False,36,0.7369127641113707,0.7379830324389417,0.011286606076350146,False
20,False,37,0.7364024306433583,0.7379660105344489,0.011285379473983928,False
20,False,38,0.7385766196436095,0.737851585559612,0.01128420851246893,False
20,False,39,0.7378782398834223,0.7380073633993081,0.011283086053600448,False
20,False,40,0.7386811403653414,0.7405151271544334,0.009700798904763252,True
20,False,41,0.7378822815336394,0.7406498932340176,0.009699349188136181,False
20,False,42,0.7393998748293574,0.740651317282561,0.009697981258756814,False
20,False,43,0.7355785921664014,0.7406726495707722,0.009696679853034235,False
20,False,44,0.7344378794575271,0.7408491084974402,0.009695447391868627,False
20,False,45,0.7316626880362204,0.7408956280929111,0.009694280413345635,False
20,False,46,0.7320479326590522,0.7408308570228392,0.00969318311081174,False
20,False,47,0.7323254061485038,0.740909891762854,0.009692110236587356,False
20,False,48,0.7328881751719688,0.7409421459097323,0.009691090359723657,False
20,False,49,0.7318526766995873,0.7409897077793197,0.009690133789321388,False
20,False,50,0.7341319788305017,0.7408125548465213,0.009689210165586137,False
20,False,51,0.7325085459205549,0.7406921428243185,0.009688287594919477,False
20,False,52,0.73129546523926,0.7407188387196689,0.009687393609647117,False
20,False,53,0.7289485693053789,0.7407543839526805,0.009686537062868096,False
20,False,54,0.727044011149756,0.7403363357558131,0.009685691884662215,False
20,False,55,0.7242839815491171,0.7402714131637798,0.00968483236835539,False
20,False,56,0.7255539474249164,0.7402508201077731,0.009683980976034668,False
20,False,57,0.7248949666105043,0.7400554641106766,0.009683158742450468,False
20,False,58,0.7284891490952934,0.7397897718200421,0.00968232383080675,False
20,False,59,0.7290293607581635,0.739780361837515,0.009681481539375649,False
20,False,60,0.7300938197617128,0.7383892167997935,0.008643881131217014,True
20,False,61,0.7299445018832594,0.7385736998305088,0.008642204760101196,False
20,False,62,0.7287189141556027,0.738596072277062,0.008640600514493937,False
20,False,63,0.7277604720061536,0.738448656291544,0.008639050790990753,False
20,False,64,0.7252874496935618,0.7384709928311798,0.008637527451894075,False
20,False,65,0.725125033825161,0.7384190373320988,0.008636036663779061,False
20,False,66,0.7251084549409419,0.7380988063361612,0.008634579709619773,False
20,False,67,0.7229923481696032,0.7380761532522528,0.008633096416094504,False
20,False,68,0.7247153671931601,0.7377981958483106,0.00863164185444531,False
20,False,69,0.7221632120123076,0.7377230418711873,0.008630178436911221,False
20,True,0,0.7316428071476649,0.7404822676023444,0.01896018513241262,True
20,True,1,0.732094154526765,0.7303223759626422,0.017031102539713145,False
20,True,2,0.7326719812602598,0.7320602463321654,0.016289064702717505,False
20,True,3,0.7342259706849876,0.7352407915251612,0.015914738197282844,False
20,True,4,0.7338209935654847,0.734276345978886,0.015707911147244593,False
20,True,5,0.7356658229798128,0.7381060997378504,0.015587690489922207,False
20,True,6,0.7351517077358507,0.7397530786362668,0.01553429544362514,False
20,True,7,0.7370100528078943,0.7400487849021893,0.015507356633668893,False
20,True,8,0.7380178169188325,0.7367805447186007,0.015493535641590945,False
20,True,9,0.7386203865180402,0.7364604120038608,0.015480765102744659,False
20,True,10,0.7384131336899596,0.7346093503173556,0.015471126721915753,False
20,True,11,0.7396618802547433,0.7364791237629491,0.01546547105433278,False
20,True,12,0.73866561607895,0.7388518259557885,0.015471581991275038,False
20,True,13,0.7390553156101739,0.73963179086287,0.015493161665835427,False
20,True,14,0.7370174909768381,0.7355613633605906,0.015512098214280706,False
20,True,15,0.7380552431832266,0.7360269643386982,0.015517433608736874,False
20,True,16,0.7390459691827622,0.7336600333199049,0.015526919123804772,False
20,True,17,0.7416450028421875,0.7313350647178636,0.015524345826159662,False
20,True,18,0.7425643841289984,0.7317956341261797,0.015517399921716673,False
20,True,19,0.7424081144474165,0.7338242422412692,0.015519387086985158,False
20,True,20,0.7430100765407467,0.7237287989739705,0.012360664973760753,True
20,True,21,0.7438021116171589,0.7278618960781982,0.012310910335353148,False
20,True,22,0.7439554390892544,0.729147037622637,0.012287130554563359,False
20,True,23,0.745753573940394,0.730148044896123,0.012273686854884879,False
20,True,24,0.747898077303585,0.7357274140724342,0.012277776300159209,False
20,True,25,0.7493224858674105,0.7356368221482675,0.012294545644376478,False
20,True,26,0.747681159298632,0.7346749534601436,0.012314399644712513,False
20,True,27,0.7483143977839227,0.7361567332882545,0.012330889894436684,False
20,True,28,0.7474061074223068,0.7404260660079166,0.0123581626722573,False
20,True,29,0.745634013865042,0.7401545131910061,0.012390585871548194,False
20,True,30,0.7491326163061742,0.7399047073802016,0.012424642138000107,False
20,True,31,0.7486856596583972,0.741156544241204,0.012456101052570886,False
20,True,32,0.7479735033815663,0.741808611308675,0.01249340323848283,False
20,True,33,0.7484941837543609,0.7395425620658755,0.012527015659425145,False
20,True,34,0.749339411338331,0.7392415351569285,0.012553301636808234,False
20,True,35,0.7485483175688956,0.7393486488525253,0.012579313812262597,False
20,True,36,0.7494797887038586,0.7408218432240549,0.012606695119189822,False
20,True,37,0.7495070272337554,0.7412752765082483,0.012636599733607262,False
20,True,38,0.7514701219114845,0.7414332516516661,0.0126679003985907,False
20,True,39,0.7532000202409888,0.7389017829409098,0.01269735473878478,False
20,True,40,0.756060283381515,0.74816669106162,0.010947960853646984,True
20,True,41,0.7558014078854773,0.7471889187586135,0.01098994553412484,False
20,True,42,0.7580329584100537,0.7460485992671974,0.011025438423301955,False
20,True,43,0.7559012251108461,0.7460452933650344,0.011057284872507107,False
20,True,44,0.7565539251039574,0.7469816820349165,0.011089238287031946,False
20,True,45,0.756065474496809,0.7461497944598081,0.011121371496417924,False
20,True,46,0.7544844695503929,0.7462991323681079,0.011151763887805366,False
20,True,47,0.752954053202092,0.7475525634420225,0.011179842090452034,False
20,True,48,0.7513310993620058,0.7499353733128874,0.011216426016626943,False
20,True,49,0.7497195745164664,0.7476199292723322,0.011254049666567878,False
20,True,50,0.7517547039990974,0.7488802495654698,0.011286626697298813,False
20,True,51,0.7529937136753657,0.7472869616678961,0.011319642985086078,False
20,True,52,0.7541605766950382,0.7484108883436303,0.011351775465064775,False
20,True,53,0.754089959453311,0.7495345560349482,0.011384806563464253,False
20,True,54,0.7543893685530868,0.7494272602080347,0.011420314353625706,False
20,True,55,0.7557072954436943,0.7500396810019221,0.01145512057761688,False
20,True,56,0.7568057409890843,0.7509003228058698,0.011490552797263836,False
20,True,57,0.7542432457240416,0.751212304196731,0.011525075402865263,False
20,True,58,0.7548303717804714,0.7502154144824038,0.011561589659938611,False
20,True,59,0.751709099026771,0.7492187480470819,0.011591737526024793,False
20,True,60,0.7514818908720948,0.7436035006156777,0.01035655710027955,True
20,True,61,0.7514768968614718,0.7436828923413739,0.0103553466436333,False
20,True,62,0.7513617050400657,0.7421631524325369,0.010356442200263818,False
20,True,63,0.7518746179415692,0.7411646952567386,0.01035639140009,False
20,True,64,0.7514463886637152,0.7410617157073868,0.010360502665485403,False
20,True,65,0.7500971923341267,0.7422385201537679,0.0103664237294686,False
20,True,66,0.7493953510299353,0.7427712485324399,0.010380878593309528,False
20,True,67,0.7517591805373348,0.7438620438628757,0.010400333497275783,False
20,True,68,0.7504455831083184,0.746225029929742,0.010421468741946337,False
20,True,69,0.751672240690069,0.7453396523159217,0.010449292973427914,False
