event_id,run_id,timestamp_tick,atom,node,sign
SYN-001918,synthetic-reference-10.34,1919,2,0.2950420036616848,1
SYN-001919,synthetic-reference-10.34,1920,2,0.2950420036616848,1
SYN-001920,synthetic-reference-10.34,1921,4,0.814059045463453,1
SYN-001921,synthetic-reference-10.34,1922,2,0.2950420036616848,1
SYN-001922,synthetic-reference-10.34,1923,0,0.019826532267005523,-1
SYN-001923,synthetic-reference-10.34,1924,3,0.5266898453623859,1
SYN-001924,synthetic-reference-10.34,1925,0,0.019826532267005523,-1
SYN-001925,synthetic-reference-10.34,1926,0,0.019826532267005523,-1
SYN-001926,synthetic-reference-10.34,1927,6,1.0,1
SYN-001927,synthetic-reference-10.34,1928,0,0.019826532267005523,-1
SYN-001928,synthetic-reference-10.34,1929,2,0.2950420036616848,1
SYN-001929,synthetic-reference-10.34,1930,1,0.12942143496593872,1
SYN-001930,synthetic-reference-10.34,1931,3,0.5266898453623859,1
SYN-001931,synthetic-reference-10.34,1932,1,0.12942143496593872,1
SYN-001932,synthetic-reference-10.34,1933,1,0.12942143496593872,1
SYN-001933,synthetic-reference-10.34,1934,0,0.019826532267005523,-1
SYN-001934,synthetic-reference-10.34,1935,0,0.019826532267005523,-1
SYN-001935,synthetic-reference-10.34,1936,2,0.2950420036616848,1
SYN-001936,synthetic-reference-10.34,1937,3,0.5266898453623859,1
SYN-001937,synthetic-reference-10.34,1938,0,0.019826532267005523,-1
SYN-001938,synthetic-reference-10.34,1939,2,0.2950420036616848,1
SYN-001939,synthetic-reference-10.34,1940,2,0.2950420036616848,1
SYN-001940,synthetic-reference-10.34,1941,2,0.2950420036616848,1
SYN-001941,synthetic-reference-10.34,1942,1,0.12942143496593872,1
SYN-001942,synthetic-reference-10.34,1943,3,0.5266898453623859,1
SYN-001943,synthetic-reference-10.34,1944,0,0.019826532267005523,-1
SYN-001944,synthetic-reference-10.34,1945,1,0.12942143496593872,1
SYN-001945,synthetic-reference-10.34,1946,2,0.2950420036616848,1
SYN-001946,synthetic-reference-10.34,1947,3,0.5266898453623859,1
SYN-001947,synthetic-reference-10.34,1948,1,0.12942143496593872,1
SYN-001948,synthetic-reference-10.34,1949,0,0.019826532267005523,-1
SYN-001949,synthetic-reference-10.34,1950,4,0.814059045463453,1
SYN-001950,synthetic-reference-10.34,1951,1,0.12942143496593872,1
SYN-001951,synthetic-reference-10.34,1952,1,0.12942143496593872,1
SYN-001952,synthetic-reference-10.34,1953,5,0.9418486479939021,-1
SYN-001953,synthetic-reference-10.34,1954,6,1.0,1
SYN-001954,synthetic-reference-10.34,1955,3,0.5266898453623859,1
SYN-001955,synthetic-reference-10.34,1956,2,0.2950420036616848,1
SYN-001956,synthetic-reference-10.34,1957,5,0.9418486479939021,-1
SYN-001957,synthetic-reference-10.34,1958,4,0.814059045463453,1
SYN-001958,synthetic-reference-10.34,1959,4,0.814059045463453,1
SYN-001959,synthetic-reference-10.34,1960,4,0.814059045463453,1
SYN-001960,synthetic-reference-10.34,1961,1,0.12942143496593872,1
SYN-001961,synthetic-reference-10.34,1962,1,0.12942143496593872,1
SYN-001962,synthetic-reference-10.34,1963,0,0.019826532267005523,-1
SYN-001963,synthetic-reference-10.34,1964,0,0.019826532267005523,-1
SYN-001964,synthetic-reference-10.34,1965,0,0.019826532267005523,-1
SYN-001965,synthetic-reference-10.34,1966,2,0.2950420036616848,1
SYN-001966,synthetic-reference-10.34,1967,0,0.019826532267005523,-1
SYN-001967,synthetic-reference-10.34,1968,0,0.019826532267005523,-1
SYN-001968,synthetic-reference-10.34,1969,4,0.814059045463453,1
SYN-001969,synthetic-reference-10.34,1970,2,0.2950420036616848,1
SYN-001970,synthetic-reference-10.34,1971,1,0.12942143496593872,1
SYN-001971,synthetic-reference-10.34,1972,2,0.2950420036616848,1
SYN-001972,synthetic-reference-10.34,1973,0,0.019826532267005523,-1
SYN-001973,synthetic-reference-10.34,1974,0,0.019826532267005523,-1
SYN-001974,synthetic-reference-10.34,1975,0,0.019826532267005523,-1
SYN-001975,synthetic-reference-10.34,1976,2,0.2950420036616848,1
SYN-001976,synthetic-reference-10.34,1977,5,0.9418486479939021,-1
SYN-001977,synthetic-reference-10.34,1978,3,0.5266898453623859,1
SYN-001978,synthetic-reference-10.34,1979,3,0.5266898453623859,1
SYN-001979,synthetic-reference-10.34,1980,2,0.2950420036616848,1
SYN-001980,synthetic-reference-10.34,1981,2,0.2950420036616848,1
SYN-001981,synthetic-reference-10.34,1982,3,0.5266898453623859,1
SYN-001982,synthetic-reference-10.34,1983,0,0.019826532267005523,-1
SYN-001983,synthetic-reference-10.34,1984,4,0.814059045463453,1
SYN-001984,synthetic-reference-10.34,1985,0,0.019826532267005523,-1
SYN-001985,synthetic-reference-10.34,1986,1,0.12942143496593872,1
SYN-001986,synthetic-reference-10.34,1987,0,0.019826532267005523,-1
SYN-001987,synthetic-reference-10.34,1988,3,0.5266898453623859,1
SYN-001988,synthetic-reference-10.34,1989,0,0.019826532267005523,-1
SYN-001989,synthetic-reference-10.34,1990,2,0.2950420036616848,1
SYN-001990,synthetic-reference-10.34,1991,0,0.019826532267005523,-1
SYN-001991,synthetic-reference-10.34,1992,0,0.019826532267005523,-1
SYN-001992,synthetic-reference-10.34,1993,0,0.019826532267005523,-1
SYN-001993,synthetic-reference-10.34,1994,1,0.12942143496593872,1
SYN-001994,synthetic-reference-10.34,1995,2,0.2950420036616848,1
SYN-001995,synthetic-reference-10.34,1996,2,0.2950420036616848,1
SYN-001996,synthetic-reference-10.34,1997,1,0.12942143496593872,1
SYN-001997,synthetic-reference-10.34,1998,2,0.2950420036616848,1
SYN-001998,synthetic-reference-10.34,1999,0,0.019826532267005523,-1
SYN-001999,synthetic-reference-10.34,2000,2,0.2950420036616848,1
SYN-002000,synthetic-reference-10.34,2001,1,0.12942143496593872,1
SYN-002001,synthetic-reference-10.34,2002,2,0.2950420036616848,1
SYN-002002,synthetic-reference-10.34,2003,2,0.2950420036616848,1
SYN-002003,synthetic-reference-10.34,2004,0,0.019826532267005523,-1
SYN-002004,synthetic-reference-10.34,2005,0,0.019826532267005523,-1
SYN-002005,synthetic-reference-10.34,2006,0,0.019826532267005523,-1
SYN-002006,synthetic-reference-10.34,2007,0,0.019826532267005523,-1
SYN-002007,synthetic-reference-10.34,2008,3,0.5266898453623859,1
SYN-002008,synthetic-reference-10.34,2009,3,0.5266898453623859,1
SYN-002009,synthetic-reference-10.34,2010,5,0.9418486479939021,-1
SYN-002010,synthetic-reference-10.34,2011,3,0.5266898453623859,1
SYN-002011,synthetic-reference-10.34,2012,1,0.12942143496593872,1
SYN-002012,synthetic-reference-10.34,2013,1,0.12942143496593872,1
SYN-002013,synthetic-reference-10.34,2014,0,0.019826532267005523,-1
SYN-002014,synthetic-reference-10.34,2015,3,0.5266898453623859,1
SYN-002015,synthetic-reference-10.34,2016,6,1.0,1
SYN-002016,synthetic-reference-10.34,2017,1,0.12942143496593872,1
SYN-002017,synthetic-reference-10.34,2018,0,0.019826532267005523,-1
SYN-002018,synthetic-reference-10.34,2019,1,0.12942143496593872,1
SYN-002019,synthetic-reference-10.34,2020,1,0.12942143496593872,1
SYN-002020,synthetic-reference-10.34,2021,2,0.2950420036616848,1
SYN-002021,synthetic-reference-10.34,2022,3,0.5266898453623859,1
SYN-002022,synthetic-reference-10.34,2023,1,0.12942143496593872,1
SYN-002023,synthetic-reference-10.34,2024,0,0.019826532267005523,-1
SYN-002024,synthetic-reference-10.34,2025,3,0.5266898453623859,1
SYN-002025,synthetic-reference-10.34,2026,2,0.2950420036616848,1
SYN-002026,synthetic-reference-10.34,2027,1,0.12942143496593872,1
SYN-002027,synthetic-reference-10.34,2028,2,0.2950420036616848,1
SYN-002028,synthetic-reference-10.34,2029,2,0.2950420036616848,1
SYN-002029,synthetic-reference-10.34,2030,0,0.019826532267005523,-1
SYN-002030,synthetic-reference-10.34,2031,2,0.2950420036616848,1
SYN-002031,synthetic-reference-10.34,2032,1,0.12942143496593872,1
SYN-002032,synthetic-reference-10.34,2033,3,0.5266898453623859,1
SYN-002033,synthetic-reference-10.34,2034,1,0.12942143496593872,1
SYN-002034,synthetic-reference-10.34,2035,2,0.2950420036616848,1
SYN-002035,synthetic-reference-10.34,2036,3,0.5266898453623859,1
SYN-002036,synthetic-reference-10.34,2037,4,0.814059045463453,1
SYN-002037,synthetic-reference-10.34,2038,1,0.12942143496593872,1
SYN-002038,synthetic-reference-10.34,2039,0,0.019826532267005523,-1
SYN-002039,synthetic-reference-10.34,2040,2,0.2950420036616848,1
SYN-002040,synthetic-reference-10.34,2041,2,0.2950420036616848,1
SYN-002041,synthetic-reference-10.34,2042,2,0.2950420036616848,1
SYN-002042,synthetic-reference-10.34,2043,5,0.9418486479939021,-1
SYN-002043,synthetic-reference-10.34,2044,2,0.2950420036616848,1
SYN-002044,synthetic-reference-10.34,2045,1,0.12942143496593872,1
SYN-002045,synthetic-reference-10.34,2046,5,0.9418486479939021,-1
SYN-002046,synthetic-reference-10.34,2047,1,0.12942143496593872,1
SYN-002047,synthetic-reference-10.34,2048,1,0.12942143496593872,1
SYN-002048,synthetic-reference-10.34,2049,5,0.9418486479939021,-1
SYN-002049,synthetic-reference-10.34,2050,2,0.2950420036616848,1
SYN-002050,synthetic-reference-10.34,2051,1,0.12942143496593872,1
SYN-002051,synthetic-reference-10.34,2052,2,0.2950420036616848,1
SYN-002052,synthetic-reference-10.34,2053,1,0.12942143496593872,1
SYN-002053,synthetic-reference-10.34,2054,3,0.5266898453623859,1
SYN-002054,synthetic-reference-10.34,2055,3,0.5266898453623859,1
SYN-002055,synthetic-reference-10.34,2056,1,0.12942143496593872,1
SYN-002056,synthetic-reference-10.34,2057,0,0.019826532267005523,-1
SYN-002057,synthetic-reference-10.34,2058,2,0.2950420036616848,1
SYN-002058,synthetic-reference-10.34,2059,0,0.019826532267005523,-1
SYN-002059,synthetic-reference-10.34,2060,2,0.2950420036616848,1
SYN-002060,synthetic-reference-10.34,2061,2,0.2950420036616848,1
SYN-002061,synthetic-reference-10.34,2062,3,0.5266898453623859,1
SYN-002062,synthetic-reference-10.34,2063,4,0.814059045463453,1
SYN-002063,synthetic-reference-10.34,2064,1,0.12942143496593872,1
SYN-002064,synthetic-reference-10.34,2065,3,0.5266898453623859,1
SYN-002065,synthetic-reference-10.34,2066,0,0.019826532267005523,-1
SYN-002066,synthetic-reference-10.34,2067,3,0.5266898453623859,1
SYN-002067,synthetic-reference-10.34,2068,0,0.019826532267005523,-1
SYN-002068,synthetic-reference-10.34,2069,2,0.2950420036616848,1
SYN-002069,synthetic-reference-10.34,2070,0,0.019826532267005523,-1
SYN-002070,synthetic-reference-10.34,2071,1,0.12942143496593872,1
SYN-002071,synthetic-reference-10.34,2072,4,0.814059045463453,1
SYN-002072,synthetic-reference-10.34,2073,0,0.019826532267005523,-1
SYN-002073,synthetic-reference-10.34,2074,2,0.2950420036616848,1
SYN-002074,synthetic-reference-10.34,2075,2,0.2950420036616848,1
SYN-002075,synthetic-reference-10.34,2076,4,0.814059045463453,1
SYN-002076,synthetic-reference-10.34,2077,2,0.2950420036616848,1
SYN-002077,synthetic-reference-10.34,2078,0,0.019826532267005523,-1
SYN-002078,synthetic-reference-10.34,2079,1,0.12942143496593872,1
SYN-002079,synthetic-reference-10.34,2080,3,0.5266898453623859,1
SYN-002080,synthetic-reference-10.34,2081,6,1.0,1
SYN-002081,synthetic-reference-10.34,2082,2,0.2950420036616848,1
SYN-002082,synthetic-reference-10.34,2083,3,0.5266898453623859,1
SYN-002083,synthetic-reference-10.34,2084,1,0.12942143496593872,1
SYN-002084,synthetic-reference-10.34,2085,1,0.12942143496593872,1
SYN-002085,synthetic-reference-10.34,2086,2,0.2950420036616848,1
SYN-002086,synthetic-reference-10.34,2087,1,0.12942143496593872,1
SYN-002087,synthetic-reference-10.34,2088,1,0.12942143496593872,1
SYN-002088,synthetic-reference-10.34,2089,1,0.12942143496593872,1
SYN-002089,synthetic-reference-10.34,2090,0,0.019826532267005523,-1
SYN-002090,synthetic-reference-10.34,2091,1,0.12942143496593872,1
SYN-002091,synthetic-reference-10.34,2092,3,0.5266898453623859,1
SYN-002092,synthetic-reference-10.34,2093,1,0.12942143496593872,1
SYN-002093,synthetic-reference-10.34,2094,0,0.019826532267005523,-1
SYN-002094,synthetic-reference-10.34,2095,2,0.2950420036616848,1
SYN-002095,synthetic-reference-10.34,2096,3,0.5266898453623859,1
SYN-002096,synthetic-reference-10.34,2097,3,0.5266898453623859,1
SYN-002097,synthetic-reference-10.34,2098,1,0.12942143496593872,1
SYN-002098,synthetic-reference-10.34,2099,1,0.12942143496593872,1
SYN-002099,synthetic-reference-10.34,2100,1,0.12942143496593872,1
SYN-002100,synthetic-reference-10.34,2101,2,0.2950420036616848,1
SYN-002101,synthetic-reference-10.34,2102,2,0.2950420036616848,1
SYN-002102,synthetic-reference-10.34,2103,3,0.5266898453623859,1
SYN-002103,synthetic-reference-10.34,2104,2,0.2950420036616848,1
SYN-002104,synthetic-reference-10.34,2105,3,0.5266898453623859,1
SYN-002105,synthetic-reference-10.34,2106,1,0.12942143496593872,1
SYN-002106,synthetic-reference-10.34,2107,1,0.12942143496593872,1
SYN-002107,synthetic-reference-10.34,2108,0,0.019826532267005523,-1
SYN-002108,synthetic-reference-10.34,2109,1,0.12942143496593872,1
SYN-002109,synthetic-reference-10.34,2110,1,0.12942143496593872,1
SYN-002110,synthetic-reference-10.34,2111,1,0.12942143496593872,1
SYN-002111,synthetic-reference-10.34,2112,2,0.2950420036616848,1
SYN-002112,synthetic-reference-10.34,2113,1,0.12942143496593872,1
SYN-002113,synthetic-reference-10.34,2114,0,0.019826532267005523,-1
SYN-002114,synthetic-reference-10.34,2115,3,0.5266898453623859,1
SYN-002115,synthetic-reference-10.34,2116,1,0.12942143496593872,1
SYN-002116,synthetic-reference-10.34,2117,1,0.12942143496593872,1
SYN-002117,synthetic-reference-10.34,2118,2,0.2950420036616848,1
SYN-002118,synthetic-reference-10.34,2119,0,0.019826532267005523,-1
SYN-002119,synthetic-reference-10.34,2120,3,0.5266898453623859,1
SYN-002120,synthetic-reference-10.34,2121,4,0.814059045463453,1
SYN-002121,synthetic-reference-10.34,2122,0,0.019826532267005523,-1
SYN-002122,synthetic-reference-10.34,2123,3,0.5266898453623859,1
SYN-002123,synthetic-reference-10.34,2124,1,0.12942143496593872,1
SYN-002124,synthetic-reference-10.34,2125,0,0.019826532267005523,-1
SYN-002125,synthetic-reference-10.34,2126,4,0.814059045463453,1
SYN-002126,synthetic-reference-10.34,2127,2,0.2950420036616848,1
SYN-002127,synthetic-reference-10.34,2128,2,0.2950420036616848,1
SYN-002128,synthetic-reference-10.34,2129,5,0.9418486479939021,-1
SYN-002129,synthetic-reference-10.34,2130,3,0.5266898453623859,1
SYN-002130,synthetic-reference-10.34,2131,2,0.2950420036616848,1
SYN-002131,synthetic-reference-10.34,2132,2,0.2950420036616848,1
SYN-002132,synthetic-reference-10.34,2133,5,0.9418486479939021,-1
SYN-002133,synthetic-reference-10.34,2134,2,0.2950420036616848,1
SYN-002134,synthetic-reference-10.34,2135,0,0.019826532267005523,-1
SYN-002135,synthetic-reference-10.34,2136,2,0.2950420036616848,1
SYN-002136,synthetic-reference-10.34,2137,1,0.12942143496593872,1
SYN-002137,synthetic-reference-10.34,2138,0,0.019826532267005523,-1
SYN-002138,synthetic-reference-10.34,2139,3,0.5266898453623859,1
SYN-002139,synthetic-reference-10.34,2140,3,0.5266898453623859,1
SYN-002140,synthetic-reference-10.34,2141,4,0.814059045463453,1
SYN-002141,synthetic-reference-10.34,2142,2,0.2950420036616848,1
SYN-002142,synthetic-reference-10.34,2143,3,0.5266898453623859,1
SYN-002143,synthetic-reference-10.34,2144,4,0.814059045463453,1
SYN-002144,synthetic-reference-10.34,2145,0,0.019826532267005523,-1
SYN-002145,synthetic-reference-10.34,2146,1,0.12942143496593872,1
SYN-002146,synthetic-reference-10.34,2147,1,0.12942143496593872,1
SYN-002147,synthetic-reference-10.34,2148,2,0.2950420036616848,1
SYN-002148,synthetic-reference-10.34,2149,0,0.019826532267005523,-1
SYN-002149,synthetic-reference-10.34,2150,2,0.2950420036616848,1
SYN-002150,synthetic-reference-10.34,2151,0,0.019826532267005523,-1
SYN-002151,synthetic-reference-10.34,2152,1,0.12942143496593872,1
SYN-002152,synthetic-reference-10.34,2153,6,1.0,1
SYN-002153,synthetic-reference-10.34,2154,1,0.12942143496593872,1
SYN-002154,synthetic-reference-10.34,2155,2,0.2950420036616848,1
SYN-002155,synthetic-reference-10.34,2156,0,0.019826532267005523,-1
SYN-002156,synthetic-reference-10.34,2157,3,0.5266898453623859,1
SYN-002157,synthetic-reference-10.34,2158,0,0.019826532267005523,-1
SYN-002158,synthetic-reference-10.34,2159,2,0.2950420036616848,1
SYN-002159,synthetic-reference-10.34,2160,3,0.5266898453623859,1
SYN-002160,synthetic-reference-10.34,2161,3,0.5266898453623859,1
SYN-002161,synthetic-reference-10.34,2162,0,0.019826532267005523,-1
SYN-002162,synthetic-reference-10.34,2163,3,0.5266898453623859,1
SYN-002163,synthetic-reference-10.34,2164,4,0.814059045463453,1
SYN-002164,synthetic-reference-10.34,2165,3,0.5266898453623859,1
SYN-002165,synthetic-reference-10.34,2166,0,0.019826532267005523,-1
SYN-002166,synthetic-reference-10.34,2167,2,0.2950420036616848,1
SYN-002167,synthetic-reference-10.34,2168,1,0.12942143496593872,1
SYN-002168,synthetic-reference-10.34,2169,0,0.019826532267005523,-1
SYN-002169,synthetic-reference-10.34,2170,0,0.019826532267005523,-1
SYN-002170,synthetic-reference-10.34,2171,3,0.5266898453623859,1
SYN-002171,synthetic-reference-10.34,2172,2,0.2950420036616848,1
SYN-002172,synthetic-reference-10.34,2173,2,0.2950420036616848,1
SYN-002173,synthetic-reference-10.34,2174,3,0.5266898453623859,1
SYN-002174,synthetic-reference-10.34,2175,1,0.12942143496593872,1
SYN-002175,synthetic-reference-10.34,2176,2,0.2950420036616848,1
SYN-002176,synthetic-reference-10.34,2177,0,0.019826532267005523,-1
SYN-002177,synthetic-reference-10.34,2178,2,0.2950420036616848,1
SYN-002178,synthetic-reference-10.34,2179,1,0.12942143496593872,1
SYN-002179,synthetic-reference-10.34,2180,3,0.5266898453623859,1
SYN-002180,synthetic-reference-10.34,2181,1,0.12942143496593872,1
SYN-002181,synthetic-reference-10.34,2182,0,0.019826532267005523,-1
SYN-002182,synthetic-reference-10.34,2183,3,0.5266898453623859,1
SYN-002183,synthetic-reference-10.34,2184,2,0.2950420036616848,1
SYN-002184,synthetic-reference-10.34,2185,4,0.814059045463453,1
SYN-002185,synthetic-reference-10.34,2186,2,0.2950420036616848,1
SYN-002186,synthetic-reference-10.34,2187,3,0.5266898453623859,1
SYN-002187,synthetic-reference-10.34,2188,0,0.019826532267005523,-1
SYN-002188,synthetic-reference-10.34,2189,2,0.2950420036616848,1
SYN-002189,synthetic-reference-10.34,2190,2,0.2950420036616848,1
SYN-002190,synthetic-reference-10.34,2191,1,0.12942143496593872,1
SYN-002191,synthetic-reference-10.34,2192,1,0.12942143496593872,1
SYN-002192,synthetic-reference-10.34,2193,2,0.2950420036616848,1
SYN-002193,synthetic-reference-10.34,2194,0,0.019826532267005523,-1
SYN-002194,synthetic-reference-10.34,2195,2,0.2950420036616848,1
SYN-002195,synthetic-reference-10.34,2196,4,0.814059045463453,1
SYN-002196,synthetic-reference-10.34,2197,4,0.814059045463453,1
SYN-002197,synthetic-reference-10.34,2198,4,0.814059045463453,1
SYN-002198,synthetic-reference-10.34,2199,6,1.0,1
SYN-002199,synthetic-reference-10.34,2200,1,0.12942143496593872,1
SYN-002200,synthetic-reference-10.34,2201,5,0.9418486479939021,-1
SYN-002201,synthetic-reference-10.34,2202,0,0.019826532267005523,-1
SYN-002202,synthetic-reference-10.34,2203,4,0.814059045463453,1
SYN-002203,synthetic-reference-10.34,2204,1,0.12942143496593872,1
SYN-002204,synthetic-reference-10.34,2205,2,0.2950420036616848,1
SYN-002205,synthetic-reference-10.34,2206,3,0.5266898453623859,1
SYN-002206,synthetic-reference-10.34,2207,1,0.12942143496593872,1
SYN-002207,synthetic-reference-10.34,2208,2,0.2950420036616848,1
SYN-002208,synthetic-reference-10.34,2209,1,0.12942143496593872,1
SYN-002209,synthetic-reference-10.34,2210,3,0.5266898453623859,1
SYN-002210,synthetic-reference-10.34,2211,1,0.12942143496593872,1
SYN-002211,synthetic-reference-10.34,2212,1,0.12942143496593872,1
SYN-002212,synthetic-reference-10.34,2213,2,0.2950420036616848,1
SYN-002213,synthetic-reference-10.34,2214,1,0.12942143496593872,1
SYN-002214,synthetic-reference-10.34,2215,3,0.5266898453623859,1
SYN-002215,synthetic-reference-10.34,2216,4,0.814059045463453,1
SYN-002216,synthetic-reference-10.34,2217,1,0.12942143496593872,1
SYN-002217,synthetic-reference-10.34,2218,2,0.2950420036616848,1
SYN-002218,synthetic-reference-10.34,2219,3,0.5266898453623859,1
SYN-002219,synthetic-reference-10.34,2220,0,0.019826532267005523,-1
SYN-002220,synthetic-reference-10.34,2221,4,0.814059045463453,1
SYN-002221,synthetic-reference-10.34,2222,2,0.2950420036616848,1
SYN-002222,synthetic-reference-10.34,2223,1,0.12942143496593872,1
SYN-002223,synthetic-reference-10.34,2224,0,0.019826532267005523,-1
SYN-002224,synthetic-reference-10.34,2225,1,0.12942143496593872,1
SYN-002225,synthetic-reference-10.34,2226,1,0.12942143496593872,1
SYN-002226,synthetic-reference-10.34,2227,1,0.12942143496593872,1
SYN-002227,synthetic-reference-10.34,2228,1,0.12942143496593872,1
SYN-002228,synthetic-reference-10.34,2229,0,0.019826532267005523,-1
SYN-002229,synthetic-reference-10.34,2230,2,0.2950420036616848,1
SYN-002230,synthetic-reference-10.34,2231,2,0.2950420036616848,1
SYN-002231,synthetic-reference-10.34,2232,3,0.5266898453623859,1
SYN-002232,synthetic-reference-10.34,2233,3,0.5266898453623859,1
SYN-002233,synthetic-reference-10.34,2234,4,0.814059045463453,1
SYN-002234,synthetic-reference-10.34,2235,1,0.12942143496593872,1
SYN-002235,synthetic-reference-10.34,2236,1,0.12942143496593872,1
SYN-002236,synthetic-reference-10.34,2237,0,0.019826532267005523,-1
SYN-002237,synthetic-reference-10.34,2238,0,0.019826532267005523,-1
SYN-002238,synthetic-reference-10.34,2239,0,0.019826532267005523,-1
SYN-002239,synthetic-reference-10.34,2240,1,0.12942143496593872,1
SYN-002240,synthetic-reference-10.34,2241,1,0.12942143496593872,1
SYN-002241,synthetic-reference-10.34,2242,0,0.019826532267005523,-1
SYN-002242,synthetic-reference-10.34,2243,1,0.12942143496593872,1
SYN-002243,synthetic-reference-10.34,2244,1,0.12942143496593872,1
SYN-002244,synthetic-reference-10.34,2245,3,0.5266898453623859,1
SYN-002245,synthetic-reference-10.34,2246,6,1.0,1
SYN-002246,synthetic-reference-10.34,2247,4,0.814059045463453,1
SYN-002247,synthetic-reference-10.34,2248,1,0.12942143496593872,1
SYN-002248,synthetic-reference-10.34,2249,0,0.019826532267005523,-1
SYN-002249,synthetic-reference-10.34,2250,0,0.019826532267005523,-1
SYN-002250,synthetic-reference-10.34,2251,1,0.12942143496593872,1
SYN-002251,synthetic-reference-10.34,2252,3,0.5266898453623859,1
SYN-002252,synthetic-reference-10.34,2253,3,0.5266898453623859,1
SYN-002253,synthetic-reference-10.34,2254,5,0.9418486479939021,-1
SYN-002254,synthetic-reference-10.34,2255,4,0.814059045463453,1
SYN-002255,synthetic-reference-10.34,2256,0,0.019826532267005523,-1
SYN-002256,synthetic-reference-10.34,2257,1,0.12942143496593872,1
SYN-002257,synthetic-reference-10.34,2258,2,0.2950420036616848,1
SYN-002258,synthetic-reference-10.34,2259,2,0.2950420036616848,1
SYN-002259,synthetic-reference-10.34,2260,1,0.12942143496593872,1
SYN-002260,synthetic-reference-10.34,2261,2,0.2950420036616848,1
SYN-002261,synthetic-reference-10.34,2262,1,0.12942143496593872,1
SYN-002262,synthetic-reference-10.34,2263,2,0.2950420036616848,1
SYN-002263,synthetic-reference-10.34,2264,5,0.9418486479939021,-1
SYN-002264,synthetic-reference-10.34,2265,1,0.12942143496593872,1
SYN-002265,synthetic-reference-10.34,2266,0,0.019826532267005523,-1
SYN-002266,synthetic-reference-10.34,2267,0,0.019826532267005523,-1
SYN-002267,synthetic-reference-10.34,2268,1,0.12942143496593872,1
SYN-002268,synthetic-reference-10.34,2269,1,0.12942143496593872,1
SYN-002269,synthetic-reference-10.34,2270,0,0.019826532267005523,-1
SYN-002270,synthetic-reference-10.34,2271,1,0.12942143496593872,1
SYN-002271,synthetic-reference-10.34,2272,4,0.814059045463453,1
SYN-002272,synthetic-reference-10.34,2273,1,0.12942143496593872,1
SYN-002273,synthetic-reference-10.34,2274,1,0.12942143496593872,1
SYN-002274,synthetic-reference-10.34,2275,0,0.019826532267005523,-1
SYN-002275,synthetic-reference-10.34,2276,1,0.12942143496593872,1
SYN-002276,synthetic-reference-10.34,2277,3,0.5266898453623859,1
SYN-002277,synthetic-reference-10.34,2278,1,0.12942143496593872,1
SYN-002278,synthetic-reference-10.34,2279,4,0.814059045463453,1
SYN-002279,synthetic-reference-10.34,2280,0,0.019826532267005523,-1
SYN-002280,synthetic-reference-10.34,2281,2,0.2950420036616848,1
SYN-002281,synthetic-reference-10.34,2282,0,0.019826532267005523,-1
SYN-002282,synthetic-reference-10.34,2283,3,0.5266898453623859,1
SYN-002283,synthetic-reference-10.34,2284,1,0.12942143496593872,1
SYN-002284,synthetic-reference-10.34,2285,2,0.2950420036616848,1
SYN-002285,synthetic-reference-10.34,2286,0,0.019826532267005523,-1
SYN-002286,synthetic-reference-10.34,2287,0,0.019826532267005523,-1
SYN-002287,synthetic-reference-10.34,2288,3,0.5266898453623859,1
SYN-002288,synthetic-reference-10.34,2289,2,0.2950420036616848,1
SYN-002289,synthetic-reference-10.34,2290,0,0.019826532267005523,-1
SYN-002290,synthetic-reference-10.34,2291,0,0.019826532267005523,-1
SYN-002291,synthetic-reference-10.34,2292,1,0.12942143496593872,1
SYN-002292,synthetic-reference-10.34,2293,0,0.019826532267005523,-1
SYN-002293,synthetic-reference-10.34,2294,3,0.5266898453623859,1
SYN-002294,synthetic-reference-10.34,2295,2,0.2950420036616848,1
SYN-002295,synthetic-reference-10.34,2296,3,0.5266898453623859,1
SYN-002296,synthetic-reference-10.34,2297,2,0.2950420036616848,1
SYN-002297,synthetic-reference-10.34,2298,3,0.5266898453623859,1
SYN-002298,synthetic-reference-10.34,2299,1,0.12942143496593872,1
SYN-002299,synthetic-reference-10.34,2300,1,0.12942143496593872,1
SYN-002300,synthetic-reference-10.34,2301,1,0.12942143496593872,1
SYN-002301,synthetic-reference-10.34,2302,1,0.12942143496593872,1
SYN-002302,synthetic-reference-10.34,2303,3,0.5266898453623859,1
SYN-002303,synthetic-reference-10.34,2304,0,0.019826532267005523,-1
SYN-002304,synthetic-reference-10.34,2305,3,0.5266898453623859,1
SYN-002305,synthetic-reference-10.34,2306,5,0.9418486479939021,-1
SYN-002306,synthetic-reference-10.34,2307,2,0.2950420036616848,1
SYN-002307,synthetic-reference-10.34,2308,1,0.12942143496593872,1
SYN-002308,synthetic-reference-10.34,2309,3,0.5266898453623859,1
SYN-002309,synthetic-reference-10.34,2310,3,0.5266898453623859,1
SYN-002310,synthetic-reference-10.34,2311,0,0.019826532267005523,-1
SYN-002311,synthetic-reference-10.34,2312,0,0.019826532267005523,-1
SYN-002312,synthetic-reference-10.34,2313,0,0.019826532267005523,-1
SYN-002313,synthetic-reference-10.34,2314,3,0.5266898453623859,1
SYN-002314,synthetic-reference-10.34,2315,2,0.2950420036616848,1
SYN-002315,synthetic-reference-10.34,2316,0,0.019826532267005523,-1
